ChaveInstrumento,NomeContratado,NomeUnidadeGestoraReferencia,ModalidadeLicitacao,ValorTotalContratacaoInstrumento,ValorAtualContratacaoInstrumento,percentual_sobrecusto
038E0700001-2023.038E0700001.01.0010-000010-2023-000041-2023,AGAPE ASSESSORIA E CONSULTORIA LTDA ME,Prefeitura Municipal de Jaguaré,Pregão Presencial,67356.0,185526.48,175.4416533048281
038E0700001-2023.038E0700001.01.0014-000012-2023-000030-2024,LINK CARD ADMINISTRADORA DE BENEFICIOS LTDA,Prefeitura Municipal de Jaguaré,Pregão Presencial,2685000.0,8055000.0,200.0
065E0500003-2023.065E0500003.01.0011-000044-2023-000185-2023,TRANSIGOR TRANSPORTES E TURISMOS LTDA-ME,Fundo Municipal de Manutenção e Desenvolvimento do Ensino Fundamental de São Gabriel da Palha,Pregão Eletrônico,1079983.96,2474100.26,129.08675977002474
065E0500003-2023.065E0500003.01.0014-000004-2023-000205-2023,MLX CONSTRUTORA LTDA,Fundo Municipal de Manutenção e Desenvolvimento do Ensino Fundamental de São Gabriel da Palha,Concorrência,5517450.35,7158790.65,29.748166197816367
038E0700001-2023.038E0700001.02.0009-000007-2023-000031-2023,OPEN CAR TERCEIRIZAÇÃO DE FROTA LTDA,Prefeitura Municipal de Jaguaré,Pregão Presencial,38400.0,115200.0,200.0
038E0700001-2023.038E0700001.02.0009-000007-2023-000041-2024,OPEN CAR TERCEIRIZAÇÃO DE FROTA LTDA,Prefeitura Municipal de Jaguaré,Pregão Presencial,33600.0,67200.0,100.0
065E0700001-2023.065E0700001.02.0016-000014-2023-000129-2024,CASA TRANSPORTES E CONSTRUTORA LTDA ME,Prefeitura Municipal de São Gabriel da Palha,Pregão Presencial,383924.0,767848.0,100.0
065E0500003-2023.065E0500003.16.0005-000007-2022-000109-2023,TRANSIGOR TRANSPORTES E TURISMOS LTDA-ME,Fundo Municipal de Manutenção e Desenvolvimento do Ensino Fundamental de São Gabriel da Palha,,149996.7,839603.38,459.74790112049124
065E0700001-2023.065E0700001.02.0021-000032-2023-000162-2024,"AS COMERCIO, SERVIÇOS E COMUNICAÇÃO LTDA",Prefeitura Municipal de São Gabriel da Palha,Pregão Presencial,66024.0,136608.0,106.9065794256634
065E0700001-2023.065E0700001.16.0008-000032-2022-000161-2023,TRANSIGOR TRANSPORTES E TURISMOS LTDA-ME,Prefeitura Municipal de São Gabriel da Palha,,318750.0,714013.6,124.00426666666667
065E0500002-2023.065E0700001.01.0009-000006-2023-000077-SOC-2023,AWA MECÂNICA LTDA  - ME,Fundo Municipal de Assistência Social de São Gabriel da Palha,Pregão Presencial,3750.0,26250.0,600.0
065E0500002-2023.065E0700001.02.0021-000032-2023-000162-A-2024,AS COMERCIO SERVIÇOS E COMUNICAÇAO LTDA,Fundo Municipal de Assistência Social de São Gabriel da Palha,Pregão Presencial,62424.0,124848.0,100.0
065E0500001-2023.065E0700001.02.0021-000032-2023-000162-S-2024,AS COMERCIO SERVIÇOS E COMUNICAÇAO LTDA,Fundo Municipal de Saúde de São Gabriel da Palha,Pregão Presencial,62424.0,124848.0,100.0
065L0200001-2023.065L0200001.01.0005-000005-2023-000007-2023,AGAPE ASSESSORIA E CONSULTORIA LTDA,Câmara Municipal de São Gabriel da Palha,Pregão Presencial,419710.0,834926.8,98.92945128779397
065L0200001-2023.065L0200001.09.0009-000009-2023,JACIMAR JOSE LODI,Câmara Municipal de São Gabriel da Palha,,119400.0,413321.57,246.1654690117253
065L0200001-2023.065L0200001.09.0010-000010-2023,VIVIANE LUDTKE DA SILVA KLEIN,Câmara Municipal de São Gabriel da Palha,,17400.0,57239.85,228.96465517241379
038E0700001-2023.038E0700001.09.0018-000003-2024,M N V DOS SANTOS COMERCIO E DISTRIBUIDORA,Prefeitura Municipal de Jaguaré,,13800.0,41400.0,200.0
065E0500003-2023.065E0700001.02.0021-000032-2023-000164-2024,AS COMERCIO SERVIÇOS E COMUNICAÇAO LTDA,Fundo Municipal de Manutenção e Desenvolvimento do Ensino Fundamental de São Gabriel da Palha,Pregão Presencial,62424.0,120288.0,92.69511726259131
039E0700001-2023.039E0700001.01.0008-000005-2023-000124-2023,Construminas Engenharia e Assessoria Ltda Me,Prefeitura Municipal de Jerônimo Monteiro,Tomada de Preços,156000.0,649201.44,316.1547692307692
039E0700001-2023.039E0700001.01.0012-000008-2023-000129-2023,"Martins Silva Assessoria, Consultoria e Treinament",Prefeitura Municipal de Jerônimo Monteiro,Tomada de Preços,60600.0,190045.91,213.60711221122114
039E0700001-2023.039E0700001.01.0017-000002-2023-000185-2023,R  S CONSTRUÇÕES E METALURGIA EIRELLI,Prefeitura Municipal de Jerônimo Monteiro,Concorrência,1281015.51,1466675.52,14.49318985997289
038L0200001-2023.038L0200001.01.0007-000006-2023-000012-2023,EL PRODUÇÕES DE SOFTWARE LTDA,Câmara Municipal de Jaguaré,Pregão Presencial,144000.35,416242.55,189.05662382070597
039E0700001-2023.039E0700001.02.0012-000018-2023-000025-2024,Panificadora e Lanchonete Forno Grande LTDA,Prefeitura Municipal de Jerônimo Monteiro,Pregão Eletrônico,110160.0,112573.8,2.191176470588238
066E0700001-2023.066E0700001.01.0022-000002-2023-000068-2023,METAS CONSULTORIA LTDA,Prefeitura Municipal de São José do Calçado,Pregão Presencial,189000.0,513000.0,171.42857142857142
066E0700001-2023.066E0700001.01.0025-000003-2023-000116-2023,GL CONSTRUÇÕES E SERVIÇOS LTDA EPP,Prefeitura Municipal de São José do Calçado,Tomada de Preços,1002851.48,1058134.57,5.5125899599809225
039E0700001-2023.039E0700001.02.0020-000023-2023-000192-2023,51.308.772 Luiz Carlos de Oliveira Simões,Prefeitura Municipal de Jerônimo Monteiro,Pregão Eletrônico,1450.0,4350.0,200.0
039E0700001-2023.039E0700001.02.0020-000023-2023-000194-2023,51.308.772 Luiz Carlos de Oliveira Simões,Prefeitura Municipal de Jerônimo Monteiro,Pregão Eletrônico,7243.0,21729.0,200.0
039E0700001-2023.039E0700001.02.0020-000023-2023-000011-2024,51.308.772 Luiz Carlos de Oliveira Simões,Prefeitura Municipal de Jerônimo Monteiro,Pregão Eletrônico,108495.5,354384.5,226.63520606845444
066E0700001-2023.066E0700001.09.0005-000007-2023,LEANDRO CAMUZZI SOUZA E NARALINE SIMÕES BOLELI,Prefeitura Municipal de São José do Calçado,,93744.0,125637.72,34.02214541730671
039E0700001-2023.039E0700001.09.0027-000059-2023,Seguros Sura S.A.,Prefeitura Municipal de Jerônimo Monteiro,,10480.86,33817.23,222.65701478695453
039E0700001-2023.039E0700001.10.0002-000004-2023,GRÁFICA E EDITORA POSIGRAF LTDA,Prefeitura Municipal de Jerônimo Monteiro,,337993.05,996751.02,194.90281530936804
067E0100001-2023.067E0100001.01.0001-000004-2023-000004-2023,MASTER AUTOMOTORES EIRELI,Serviço Autônomo de Água e Esgoto São Mateus,Pregão Presencial,51360.0,132901.67,158.76493380062308
067E0100001-2023.067E0100001.01.0001-000004-2023-000005-2023,OPEN CAR TERCEIRIZACAO DE FROTA LTDA,Serviço Autônomo de Água e Esgoto São Mateus,Pregão Presencial,104784.0,405193.86,286.69439990838293
067E0100001-2023.067E0100001.01.0007-000001-2023-000014-2023,SANEGRAPH CONSULT EM SIST INFO E SANEAM S/S LTDA,Serviço Autônomo de Água e Esgoto São Mateus,Tomada de Preços,91700.0,282483.08,208.05134133042534
067E0100001-2023.067E0100001.01.0010-000002-2023-000002-2024,E L PRODUCOES DE SOFTWARE LTDA,Serviço Autônomo de Água e Esgoto São Mateus,Tomada de Preços,196139.52,600798.66,206.3118845197541
067E0500001-2023.067E0500001.01.0002-000001-2023-000017-2023,ARDIZZON ENGENHARIA LTDA,Fundo Municipal de Saúde de São Mateus,Tomada de Preços,2422857.24,2422857.24,0.0
067E0500001-2023.067E0500001.01.0003-000002-2023-000016-2023,ARDIZZON ENGENHARIA LTDA,Fundo Municipal de Saúde de São Mateus,Tomada de Preços,2458319.78,2473851.85,0.6318165002927446
067E0500001-2023.067E0500001.01.0006-000005-2023-000026-2023,ZEL CONSTRUTORA EIRELI - EPP,Fundo Municipal de Saúde de São Mateus,Tomada de Preços,1871755.92,1959348.09,4.679679068411877
040E0100002-2023.040E0100002.01.0009-000009-2023-000018-2023,EL PRODUÇÕES DE SOFTWARE LTDA,Serviço Autônomo de Água e Esgoto de João Neiva,Pregão Presencial,80390.0,251438.96,212.77392710536134
067E0500002-2023.067E0500002.01.0003-000003-2023-000012-2023,CAPTAR CONSULTORIA PUBLICA,Fundo Municipal de Assistência Social de São Mateus,Pregão Eletrônico,454000.0,1516599.68,234.05279295154182
067E0600006-2023.067E0600006.02.0003-000033-2023-000012-2024,SÃO GABRIEL AMBIENTAL LTDA ME,Secretaria Municipal de Desenvolvimento Urbano e Transportes de São Mateus,Pregão Eletrônico,10896362.36,27240905.91,150.00000009177376
067E0600008-2023.067E0600008.01.0002-000002-2023-000412-2023,TERRAPLENAGEM TICHE LTDA-ME,Secretaria Municipal de Cultura de São Mateus,Concorrência,9762956.0,11086627.61,13.558102791818374
067E0500001-2023.067E0500001.09.0022-000022-2023,JOSÉ LUIZ FERREIRA,Fundo Municipal de Saúde de São Mateus,,17396.52,52717.2,203.03302039718284
067E0500001-2023.067E0500001.09.0026-000021-2023,J.I. LOCAÇÕES DE IMOVEIS LTDA - ME,Fundo Municipal de Saúde de São Mateus,,78143.04,235145.16,200.91631961080606
067E0500001-2023.067E0500001.16.0004-027498-2022-000006-2023,LOCANORTE SERVICOS LTDA,Fundo Municipal de Saúde de São Mateus,,610280.0,2516656.75,312.3773923444976
040E0100002-2023.040E0100002.09.0007-000009-2023,Agencia Reguladora Intermunicipal de Saneamento Básico do Espirito Santo - ARIES,Serviço Autônomo de Água e Esgoto de João Neiva,,16932.84,91390.11,439.7210981737263
040E0100002-2023.040E0100002.09.0015-000022-2023,ELBAMAQ COMERCIO INFORMATICA LTDA,Serviço Autônomo de Água e Esgoto de João Neiva,,6380.0,23600.0,269.90595611285266
040E0500001-2023.040E0500001.01.0003-000009-2023-000015-2024,C.S.T. ENGENHARIA LTDA ME,Fundo Municipal de Saúde de João Neiva,Tomada de Preços,2237436.02,2851195.3,27.431366730209334
040E0500001-2023.040E0500001.16.0001-000012-2022-000005-2023,SUPRISERVICE INFORMATICA LTDA,Fundo Municipal de Saúde de João Neiva,,168597.48,674389.92,300.0
040E0700001-2023.040E0700001.01.0007-000004-2023-000061-2024,COMAN CONSTRUCOES E MANUTENCAO LTDA EPP,Prefeitura Municipal de João Neiva,Tomada de Preços,399847.91,439741.84,9.977276109808866
040E0700001-2023.040E0700001.01.0011-000006-2023-000038-2024,J.H. CONSTRUTORA LTDA EPP,Prefeitura Municipal de João Neiva,Tomada de Preços,2839796.03,3549744.41,24.9999779033426
040E0700001-2023.040E0700001.01.0013-000010-2023-000066-2024,F  C CONSTRUTORA ESERVIÇOS LTDA EPP,Prefeitura Municipal de João Neiva,Tomada de Preços,689120.46,764098.75,10.880287896255474
067L0200001-2023.067L0200001.01.0004-000001-2023-000007-2023,FORCA TATICA VIGILANCIA E SEGURANCA LTDA,Câmara Municipal de São Mateus,Pregão Eletrônico,551367.6,1513492.4,174.4978848956667
067L0200001-2023.067L0200001.01.0006-000003-2023-000008-2023,ÁGAPE ASSESORIA E CONSULTORIA LTDA,Câmara Municipal de São Mateus,Pregão Presencial,330000.0,800787.8,142.66296969696972
067L0200001-2023.067L0200001.09.0043-000005-2023,SERVICO SOCIAL DA INDUSTRIA,Câmara Municipal de São Mateus,,69930.4,219638.34,214.0813437360576
067L0200001-2023.067L0200001.09.0085-000015-2023,NP TECNOLOGIA E GESTÃO DE DADOS LTDA,Câmara Municipal de São Mateus,,8790.0,26370.0,200.0
068E0500001-2023.068E0500001.01.0005-000047-2023-000060-2024,MV SISTEMAS LTDA,Fundo Municipal de Saúde de São Roque do Canaã,Pregão Eletrônico,148663.8,144455.52,-2.8307361980522487
040E0500002-2023.040E0500002.09.0001-000013-2023,JORGE NEGRI NETO,Fundo Municipal de Assistência Social de João Neiva,,24000.0,175872.96,632.804
040L0200001-2023.040L0200001.09.0006-000002-2023,DINÂMICA TELECOMUNICAÇÕES LTDA.,Câmara Municipal de João Neiva,,10794.0,33788.28,213.0283490828238
040E0800001-2023.040E0800001.09.0011-000003-2024,AGÊNCIA CREATIVES LTDA,Instituto de Previdência dos Servidores do Município de João Neiva,,17400.0,54840.89,215.17752873563217
041E0700001-2023.041E0700001.01.0009-000007-2023-000022-2023,E  L PRODUCOES DE SOFTWARE LTDA,Prefeitura Municipal de Laranja da Terra,Pregão Presencial,814180.0,3173294.62,289.75344764057087
041E0700001-2023.041E0700001.01.0026-000011-2023-000081-2023,MARIMAR COMERCIO E URBANIZACOES LTDA,Prefeitura Municipal de Laranja da Terra,Tomada de Preços,259097.97,315669.81,21.83415022510597
041E0700001-2023.041E0700001.01.0033-000055-2023-000006-2024,QUALITAR LIMPEZA E SOLUCOES AMBIENTAIS LTDA,Prefeitura Municipal de Laranja da Terra,Pregão Presencial,895999.08,2239997.7,150.00000000000003
041E0700001-2023.041E0700001.02.0044-000064-2023-000032-2024,ERNA BEIN VERDIN 08560441727,Prefeitura Municipal de Laranja da Terra,Pregão Presencial,58500.0,175500.0,200.0
041E0700001-2023.041E0700001.02.0044-000064-2023-000033-2024,JACIMA PASSAMAI 13586436793,Prefeitura Municipal de Laranja da Terra,Pregão Presencial,2900.0,5800.0,100.0
041E0700001-2023.041E0700001.02.0049-000069-2023-000004-2025,"C  C ADMINISTRACAO, CONSULTORIA E PATRIMONIO S/S",Prefeitura Municipal de Laranja da Terra,Pregão Presencial,532500.0,532500.0,0.0
068E0700001-2023.068E0700001.02.0049-000034-2023-000170-2024,SAPION NOVA EDUCACAO LTDA,Prefeitura Municipal de São Roque do Canaã,Pregão Presencial,771663.8,1401621.1,81.63623847587512
068L0200001-2023.068L0200001.01.0001-000001-2023-000006-2023,EL PRODUCOES DE SFTWARE LTDA,Câmara Municipal de São Roque do Canaã,Pregão Presencial,77354.87,226790.15,193.18147648622514
069E0500001-2023.069E0500001.01.0011-147-2022-154-2023,HOLDER SOLUCOES ELEVADORES LTDA - ME,Fundo Municipal de Saúde de Serra,Pregão Eletrônico,4188.0,12786.67,205.3168576886342
069E0500001-2023.069E0500001.01.0025-72-2023-42-2024,LORENZI LOCADORA DE VEICULOS LTDA ME,Fundo Municipal de Saúde de Serra,Pregão Eletrônico,14169479.31,43964792.32,210.27810802456366
069E0500001-2023.069E0500001.01.0040-36-2023-77-2024,POTENS ENG.CONST.E SERVICOS LTDA,Fundo Municipal de Saúde de Serra,Concorrência,5773050.08,6886955.79,19.29492546511912
069E0500001-2023.069E0500001.01.0041-37-2023-54-2024,DESTAK CONSTRUTORA E INCORPORADORA LTDA,Fundo Municipal de Saúde de Serra,Concorrência,7968911.79,10513297.59,31.928899039802268
042E0100001-2023.042E0100001.01.0025-000029-2023-000033-2023,TINTORI POÇOS ARTESIANOS LTDA,Serviço Autônomo de Água e Esgoto de Linhares,Pregão Eletrônico,889000.0,2677000.0,201.12485939257593
042E0500001-2023.042E0500001.01.0002-000016-2023-000023-2023,REPITA PECAS E SERVICOS P VEICULOS LTDA ME,Fundo Municipal de Saúde de Linhares,Pregão Eletrônico,88939.96,355759.84,300.0
042E0500001-2023.042E0500001.01.0007-000024-2023-000037-2023,ESTIMULAR MAIS PSICOLOGIA E SAÚDE LTDA,Fundo Municipal de Saúde de Linhares,Pregão Eletrônico,80000.0,265200.0,231.5
042E0400003-2023.042E0400003.01.0003-000002-2023-000009-2023,F. MORO - REFRIGERAÇÕES COMERCIO E SERVIÇOS - EPP,FACELI - Fundação Faculdades Integradas de Ensino Superior do Município de Linhares,Pregão Presencial,50000.0,153750.0,207.50000000000003
042E0400003-2023.042E0400003.01.0007-000003-2023-000003-2024,MULTIFACE SERVIÇOS E PRODUÇOES LTDA-ME,FACELI - Fundação Faculdades Integradas de Ensino Superior do Município de Linhares,Pregão Presencial,655924.92,2220418.9,238.51723456398025
042E0400003-2023.042E0400003.09.0022-000008-2023,APPSERVICE TECNOLOGIA DA INFORMACAO LTDA,FACELI - Fundação Faculdades Integradas de Ensino Superior do Município de Linhares,,17400.0,69600.0,300.0
042E0500001-2023.042E0500001.01.0008-000033-2023-000049-2023,ESTIMULAR MAIS PSICOLOGIA E SAÚDE LTDA,Fundo Municipal de Saúde de Linhares,Pregão Eletrônico,34179.6,111083.7,225.00000000000006
042E0500001-2023.042E0500001.09.0022-000027-2023,LETICIA DE AZEVEDO SALGADO,Fundo Municipal de Saúde de Linhares,,12000.0,37021.2,208.50999999999996
042E0500001-2023.042E0500001.09.0022-000028-2023,MARCIO CARLOS PRUDENCIO SALGADO,Fundo Municipal de Saúde de Linhares,,36000.0,111063.72,208.51033333333336
042E0500001-2023.042E0500001.09.0022-000030-2023,NOVA CASA IMOBILIARIA LTDA,Fundo Municipal de Saúde de Linhares,,24000.0,74042.62,208.51091666666665
042E0500001-2023.042E0500001.09.0025-000031-2023,"APROPEBA ASSOCIACAO DOS PRODUTORES RURAIS DE PEROBAS, BANANAL",Fundo Municipal de Saúde de Linhares,,29684.64,123990.72,317.69319082192004
042E0500001-2023.042E0500001.09.0031-000043-2023,ASSOC DE PROD E MORAD DE BAIXO QUARTEL,Fundo Municipal de Saúde de Linhares,,19129.08,58227.6,204.39310202058851
042E0500003-2023.042E0500003.01.0028-000028-2023-000057-2023,SANDRA S DE LIMA,Fundo Municipal de Assistência Social de Linhares,Pregão Eletrônico,60000.0,180000.0,200.0
042E0500003-2023.042E0500003.09.0008-000013-2023,MARIA AMBROZINI CORRENTE,Fundo Municipal de Assistência Social de Linhares,,60000.0,309270.84,415.4514000000001
042E0600002-2023.042E0600002.09.0003-000164-2023,ANTENOR RIBEIRO,Secretaria Municipal de Administração e dos Recursos Humanos de Linhares,,9000.0,33000.0,266.66666666666663
042E0500003-2023.042E0500003.09.0013-000027-2023,GERALDA NEIDE RODRIGUES PEREIRA,Fundo Municipal de Assistência Social de Linhares,,27600.0,85146.0,208.5
042E0600008-2023.042E0600008.01.0004-000010-2023-000157-2023,DANIEL LOPES RANGEL ME,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,181494.29,771605.37,325.1403005571139
042E0600008-2023.042E0600008.01.0004-000010-2023-000162-2023,SUPORT LOCACAO E TRANSPORTES EIRELI,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,182040.0,412866.19,126.79970885519667
042E0600008-2023.042E0600008.01.0004-000010-2023-000156-2023,D BASTOS PEREIRA EPP,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,141068.04,578909.87,310.3763474703412
042E0600008-2023.042E0600008.01.0004-000010-2023-000159-2023,EDUARDO MORA ME,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,112331.8,477567.76,325.1403075531595
042E0600008-2023.042E0600008.01.0004-000010-2023-000160-2023,EDWIN AGRIZI FRISSO,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,55459.72,250729.4,352.09279816053885
042E0600008-2023.042E0600008.01.0004-000010-2023-000161-2023,SANTOS NEVES TRANSPORTES LTDA ME,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,101231.05,481319.68,375.46645026402473
042E0600008-2023.042E0600008.01.0004-000010-2023-000163-2023,WALTER ABRAAO VON SCHAFFEL,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,60317.89,279632.07,363.5972345849631
042E0600008-2023.042E0600008.01.0007-000007-2023-000304-2024,"D N CONSTRUCOES, TOPOGRAFIA E CONSULTORIA LTDA",Secretaria Municipal de Educação de Linhares,Tomada de Preços,401447.58,443569.98,10.4926277049671
042E0600008-2023.042E0600008.01.0014-000011-2023-000371-2023,MULTIFACE SERVICOS E PRODUCOES LTDA ME,Secretaria Municipal de Educação de Linhares,Concorrência,6437117.65,20227902.85,214.2385140343054
042E0600008-2023.042E0600008.01.0016-000015-2023-000163-2024,N G ENGENHARIA LTDA EPP,Secretaria Municipal de Educação de Linhares,Concorrência,12075583.0,13715022.31,13.576481648960556
042E0600008-2023.042E0600008.01.0018-000055-2023-000131-2024,SPEED SERV COMERCIO E PRESTAÇÃO DE SERVICOS LTDA,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,3047694.12,10145583.97,232.89377380168324
042E0600008-2023.042E0600008.02.0005-000056-2023-000351-2024,FIBRA MIL COMERCIO LTDA,Secretaria Municipal de Educação de Linhares,Pregão Eletrônico,1256811.07,1561085.03,24.209999996260372
042E0600009-2023.042E0600009.01.0005-000005-2023-000313-2023,REPITA PECAS E SERVICOS P VEICULOS LTDA ME,"Secretaria Municipal de Agricultura, Aquicultura, Pecuária e Abastecimento de Linhares",Pregão Presencial,330000.0,990000.0,200.0
042E0600009-2023.042E0600009.01.0005-000005-2023-000314-2023,COPEMAQ COM DE PECAS PARA MAQUINAS E TRATORES LTDA,"Secretaria Municipal de Agricultura, Aquicultura, Pecuária e Abastecimento de Linhares",Pregão Presencial,600000.0,1845000.0,207.50000000000003
042E0600010-2023.042E0600010.01.0002-000027-2023-000261-2023,S C M TEIXEIRA ME,Secretaria Municipal de Meio Ambiente de Linhares,Pregão Eletrônico,228729.9,686189.7,199.99999999999997
042E0600009-2023.042E0600009.16.0002-000005-2023-000372-2023,LOCANORTE SERVICOS LTDA,"Secretaria Municipal de Agricultura, Aquicultura, Pecuária e Abastecimento de Linhares",,62280.0,194166.12,211.76319845857415
042E0600022-2023.042E0600022.01.0011-000043-2023-000050-2024,MULTIFACE SERVICOS E PRODUCOES LTDA ME,Secretaria Municipal de Segurança Pública e Defesa Social de Linhares,Pregão Eletrônico,324460.0,324460.0,0.0
042E0600024-2023.042E0600024.01.0006-000008-2023-000315-2023,TPA ENGENHARIA E CONSTRUCOES LTDA,Secretaria Municipal de Obras e Serviços Urbanos de Linhares,Tomada de Preços,1166798.4,1166798.4,0.0
042E0600024-2023.042E0600024.01.0008-000008-2023-000361-2023,MT SOLUCOES E SERVICOS TECNICOS LTDA,Secretaria Municipal de Obras e Serviços Urbanos de Linhares,Concorrência,5783537.46,17923698.47,209.90891982568743
